campaign_id,promo_id,campaign_name,channel,target_segment,budget,amount_spent,impressions,clicks,conversions,start_date,end_date,status
CAM01420,PR001341,Campaign User-friendly bottom-line inst,SMS,Brand Loyalist,2855187,2599403.42,131642,33112,4901,2022-07-23,2022-08-13,Completed
CAM01421,PR017256,Campaign Proactive stable hierarchy,Push Notification,Student,73116,50226.71,297932,30340,475,2022-07-22,2022-08-15,Paused
CAM01422,PR017617,Campaign Multi-lateral disintermediate ,SMS,Luxury Shopper,1558727,1012209.77,819906,34482,1992,2024-03-28,2024-05-15,Completed
CAM01423,PR018028,Campaign Advanced zero tolerance utiliz,In-App,Working Professional,4756969,4546480.13,626857,26006,3164,2024-06-02,2024-07-12,Completed
CAM01424,PR015858,Campaign Reduced full-range model,Email,Student,4066398,3406212.01,140894,46483,570,2022-01-27,2022-02-05,Active
CAM01425,PR016485,Campaign Optional interactive utilizati,In-App,Working Professional,457050,204176.43,566354,32322,187,2023-01-04,2023-03-30,Completed
CAM01426,PR019748,Campaign Organic next generation extran,In-App,Luxury Shopper,2767582,1401181.3,779793,35494,4936,2024-06-29,2024-08-14,Completed
CAM01427,PR015846,Campaign Automated high-level middlewar,Push Notification,Brand Loyalist,671541,613144.39,680785,37827,2170,2022-03-16,2022-04-03,Completed
CAM01428,PR001622,Campaign Distributed context-sensitive ,SMS,Working Professional,4503163,2684830.09,220962,45368,1790,2022-04-03,2022-06-30,Active
CAM01429,PR001471,Campaign Fully-configurable grid-enable,Push Notification,Fashion Enthusiast,2587230,1389287.2,880176,33309,3761,2022-04-07,2022-06-10,Active
CAM01430,PR009764,Campaign Customizable value-added artif,SMS,Student,1128357,709443.47,357056,3922,1941,2023-03-29,2023-05-21,Completed
CAM01431,PR015994,Campaign Reactive directional info-medi,Email,Frequent Buyer,1251508,1021453.98,28225,32293,49,2023-05-29,2023-07-17,Active
CAM01432,PR010771,Campaign Implemented optimal open archi,Email,Family Shopper,2841091,1704543.45,300569,6460,3741,2023-09-11,2023-11-01,Completed
CAM01433,PR017790,Campaign Profit-focused client-driven o,Push Notification,Budget Shopper,1724594,960761.2,642247,38922,3258,2022-04-20,2022-06-09,Completed
CAM01434,PR011748,Campaign Digitized high-level secured l,SMS,Student,2743266,2367639.08,613729,16626,629,2024-12-14,2025-01-08,Completed
CAM01435,PR004369,Campaign Reduced multimedia access,Push Notification,Student,2821273,1442109.24,468181,29798,2200,2024-07-30,2024-08-27,Completed
CAM01436,PR017981,Campaign Automated content-based firmwa,In-App,Brand Loyalist,3738078,3620145.84,983512,23094,158,2022-08-15,2022-10-05,Active
CAM01437,PR016919,Campaign Re-contextualized bottom-line ,Push Notification,Frequent Buyer,1563099,787784.14,77479,19581,2831,2023-03-16,2023-03-28,Active
CAM01438,PR016421,Campaign Extended tertiary help-desk,In-App,Brand Loyalist,1205297,610392.84,640225,4922,2683,2024-02-24,2024-05-22,Active
CAM01439,PR003957,Campaign Horizontal discrete paradigm,Email,Budget Shopper,1395989,983152.27,154940,7045,3054,2022-11-10,2023-01-01,Active
CAM01440,PR013147,Campaign Networked clear-thinking conce,SMS,Family Shopper,4680774,4285986.55,486605,2472,836,2024-01-27,2024-02-19,Completed
CAM01441,PR014466,Campaign Enhanced optimal monitoring,In-App,Fashion Enthusiast,4421394,3816753.04,499837,13873,4124,2022-11-03,2022-12-16,Completed
CAM01442,PR011485,Campaign Universal optimizing productiv,Push Notification,Budget Shopper,3799777,1704387.51,593520,25395,427,2022-02-17,2022-04-19,Active
CAM01443,PR003673,Campaign Expanded even-keeled challenge,SMS,Working Professional,3291958,2344736.49,461318,49743,3442,2023-05-27,2023-06-24,Completed
CAM01444,PR007420,Campaign Networked eco-centric function,In-App,Budget Shopper,3931964,3475422.12,322031,32391,2286,2024-08-12,2024-08-23,Active
CAM01445,PR016772,Campaign Persevering secondary success,SMS,Luxury Shopper,1709423,1617229.69,407558,5441,410,2024-07-13,2024-09-12,Active
CAM01446,PR018492,Campaign Organized disintermediate midd,SMS,Impulse Buyer,4620512,3452043.78,831353,26940,3012,2022-06-25,2022-07-23,Active
CAM01447,PR000586,Campaign Open-architected needs-based a,In-App,Luxury Shopper,1928791,1617344.28,259814,15473,875,2023-03-04,2023-04-10,Active
CAM01448,PR017163,Campaign Reduced leadingedge secured li,Push Notification,Working Professional,887522,544318.59,627096,13349,2150,2024-07-01,2024-08-13,Completed
CAM01449,PR002709,Campaign Re-engineered multi-tasking ex,In-App,Working Professional,2428011,2179122.52,168678,8216,2180,2023-01-14,2023-03-11,Active
CAM01450,PR006795,Campaign Operative clear-thinking knowl,WhatsApp,Student,1115465,799973.05,660843,4748,1777,2024-08-18,2024-09-26,Active
CAM01451,PR016755,Campaign Future-proofed full-range prot,In-App,Luxury Shopper,3130469,2473259.0,489246,9428,1494,2023-11-30,2023-12-09,Completed
CAM01452,PR018744,Campaign Open-architected static morato,Push Notification,Luxury Shopper,941431,683749.4,760601,19825,4390,2023-07-08,2023-08-05,Completed
CAM01453,PR017487,Campaign Adaptive actuating policy,In-App,Brand Loyalist,1781081,855536.45,724419,13880,3927,2023-11-05,2024-01-27,Active
CAM01454,PR016694,Campaign Multi-channeled empowering con,In-App,Fashion Enthusiast,3204087,2975127.23,301086,30548,472,2024-04-12,2024-06-10,Completed
CAM01455,PR001113,Campaign Open-source cohesive synergy,In-App,Family Shopper,3315438,1830700.97,291453,30190,4812,2023-11-30,2024-01-05,Active
CAM01456,PR018928,Campaign Enterprise-wide homogeneous ex,SMS,Impulse Buyer,2189775,2082502.66,506933,4449,3840,2024-12-07,2025-01-21,Active
CAM01457,PR015507,Campaign Advanced well-modulated policy,SMS,Working Professional,114215,46131.78,673174,36305,976,2023-03-06,2023-05-07,Active
CAM01458,PR012445,Campaign Persevering empowering impleme,Email,Budget Shopper,3380267,2489098.13,363063,42764,2653,2024-06-07,2024-08-11,Completed
CAM01459,PR008881,Campaign Compatible system-worthy succe,Email,Luxury Shopper,4964241,4508631.45,322510,34503,2886,2022-09-23,2022-11-27,Completed
CAM01460,PR014292,Campaign Balanced logistical project,Email,Impulse Buyer,1605703,1369237.8,516568,290,2929,2022-11-03,2022-12-31,Active
CAM01461,PR018847,Campaign Assimilated client-driven emul,In-App,Budget Shopper,1611483,918521.33,283925,39838,3201,2024-06-28,2024-07-26,Completed
CAM01462,PR016665,Campaign Upgradable 24hour analyzer,WhatsApp,Brand Loyalist,2521449,1750276.97,458390,44280,4611,2024-09-08,2024-10-17,Active
CAM01463,PR018862,Campaign Face-to-face neutral extranet,In-App,Frequent Buyer,1636474,1375229.31,324080,33974,3630,2024-01-26,2024-03-28,Active
CAM01464,PR015341,Campaign Persistent demand-driven orche,Push Notification,Fashion Enthusiast,1500414,903293.48,176033,29596,1999,2023-08-19,2023-10-28,Active
CAM01465,PR008371,Campaign Universal intangible circuit,SMS,Seasonal Buyer,4336406,3923602.79,583267,46543,2020,2023-01-13,2023-03-15,Paused
CAM01466,PR016168,Campaign Configurable neutral interface,Email,Budget Shopper,354414,310609.87,447664,49876,388,2023-12-06,2023-12-26,Active
CAM01467,PR004842,Campaign Public-key needs-based knowled,SMS,Budget Shopper,4197493,3912064.27,441485,46502,3402,2023-09-16,2023-10-13,Active
CAM01468,PR010195,Campaign Networked static collaboration,SMS,Student,743409,376637.98,651150,9304,2305,2022-11-09,2023-01-14,Paused
CAM01469,PR003296,Campaign Automated clear-thinking moder,Email,Student,1683438,714638.96,502813,26605,3344,2022-06-04,2022-07-30,Active
CAM01470,PR011135,Campaign Future-proofed multimedia arti,Email,Frequent Buyer,4318488,3287222.27,371480,24655,1326,2024-03-30,2024-06-22,Completed
CAM01471,PR010496,Campaign Cross-group 6thgeneration task,WhatsApp,Impulse Buyer,1297066,648834.59,373165,10842,4303,2023-01-14,2023-02-09,Completed
CAM01472,PR008855,Campaign Optimized zero administration ,Email,Impulse Buyer,2951203,2537208.17,982559,20040,1381,2024-03-22,2024-05-30,Completed
CAM01473,PR017878,Campaign User-friendly responsive paral,WhatsApp,Family Shopper,2786244,2021059.29,859637,29448,4680,2022-08-24,2022-09-12,Active
CAM01474,PR012723,Campaign Phased uniform capacity,WhatsApp,Family Shopper,967841,684429.4,780904,23749,3285,2022-04-05,2022-06-13,Active
CAM01475,PR016694,Campaign Advanced upward-trending budge,Email,Impulse Buyer,3376344,2910882.92,926483,31608,1475,2024-09-08,2024-09-19,Completed
CAM01476,PR016276,Campaign Secured real-time implementati,In-App,Luxury Shopper,2370143,2226092.71,847006,25142,4991,2022-03-16,2022-05-29,Completed
CAM01477,PR012981,Campaign Assimilated optimizing applica,SMS,Family Shopper,4899180,3689310.15,893066,39541,3313,2024-09-21,2024-10-30,Active
CAM01478,PR002173,Campaign User-centric object-oriented f,Email,Student,1317418,949922.31,91761,22400,3664,2022-10-11,2022-12-22,Completed
CAM01479,PR007891,Campaign Team-oriented system-worthy in,Email,Family Shopper,3953555,2299221.17,757881,30436,3040,2023-07-07,2023-09-01,Completed
CAM01480,PR000393,Campaign Persevering multimedia hub,Push Notification,Budget Shopper,2853641,2323181.27,807875,17106,3066,2023-06-06,2023-07-05,Completed
CAM01481,PR007634,Campaign Streamlined homogeneous morato,SMS,Fashion Enthusiast,1272478,1257796.03,369554,48311,3434,2022-01-27,2022-03-28,Completed
CAM01482,PR009433,Campaign Organized context-sensitive co,In-App,Seasonal Buyer,212737,167810.08,321746,41342,2488,2022-12-11,2023-01-18,Active
CAM01483,PR004735,Campaign Multi-layered optimal superstr,In-App,Working Professional,2857747,2356738.52,899420,17654,4772,2023-01-03,2023-02-23,Active
CAM01484,PR018146,Campaign Monitored object-oriented para,Push Notification,Brand Loyalist,3914175,3597502.74,277115,7084,3474,2023-05-12,2023-08-05,Completed
CAM01485,PR014929,Campaign Devolved actuating knowledgeba,In-App,Luxury Shopper,4273572,2352290.4,452194,21867,4232,2023-05-07,2023-05-22,Active
CAM01486,PR015899,Campaign Polarized actuating workforce,Push Notification,Student,1549981,935293.65,675697,4558,2655,2022-08-30,2022-11-02,Active
CAM01487,PR007436,Campaign Multi-tiered bottom-line conce,In-App,Student,3070953,2270250.62,474096,42014,1286,2024-02-09,2024-02-16,Completed
CAM01488,PR004413,Campaign Universal impactful paradigm,Email,Luxury Shopper,1768887,1161896.08,551639,6342,4764,2024-01-06,2024-02-08,Active
CAM01489,PR015495,Campaign Synergized grid-enabled modera,In-App,Luxury Shopper,1664990,1183909.44,770217,34208,4668,2023-11-02,2024-01-05,Active
CAM01490,PR012911,Campaign Multi-channeled fresh-thinking,In-App,Brand Loyalist,1082701,776286.71,339251,10945,4808,2022-05-05,2022-07-30,Completed
CAM01491,PR007805,Campaign Organized local concept,Email,Family Shopper,4800105,3074263.88,720814,10857,2601,2024-07-11,2024-08-25,Completed
CAM01492,PR001449,Campaign Multi-lateral multi-tasking ar,SMS,Frequent Buyer,554613,528582.08,548758,23859,3517,2023-01-12,2023-03-26,Completed
CAM01493,PR004992,Campaign Quality-focused transitional m,Push Notification,Family Shopper,2378355,1419374.48,133170,34122,3682,2023-06-20,2023-09-08,Completed
CAM01494,PR010046,Campaign Synchronized intermediate neur,SMS,Working Professional,947005,577889.41,220659,22446,1993,2023-10-17,2024-01-06,Active
CAM01495,PR003691,Campaign Mandatory exuding methodology,Email,Fashion Enthusiast,4805354,2109948.64,57913,40131,267,2022-07-03,2022-09-20,Active
CAM01496,PR008840,Campaign Fully-configurable neutral fra,SMS,Seasonal Buyer,600233,343971.62,421770,21974,4198,2023-09-20,2023-12-04,Active
CAM01497,PR007019,Campaign Synergized leadingedge hierarc,WhatsApp,Family Shopper,2772235,2405427.34,186758,6869,1764,2024-03-23,2024-04-30,Completed
CAM01498,PR015282,Campaign Proactive bifurcated circuit,SMS,Student,3310813,2176960.0,73239,47926,2466,2023-10-19,2023-11-13,Completed
CAM01499,PR010250,Campaign Customer-focused multi-tasking,Email,Student,2915753,1874061.32,135231,2637,2420,2024-10-08,2024-10-25,Completed
CAM01500,PR015844,Campaign Expanded executive hierarchy,SMS,Brand Loyalist,2724489,1345480.56,647401,41122,1174,2022-07-22,2022-08-21,Completed
CAM01501,PR007511,Campaign Programmable system-worthy mod,Push Notification,Fashion Enthusiast,4300097,1741308.33,503271,42653,160,2023-05-02,2023-06-06,Active
CAM01502,PR011607,Campaign Re-contextualized neutral succ,Push Notification,Frequent Buyer,4804361,2018816.59,718029,42544,4403,2024-06-17,2024-08-04,Completed
CAM01503,PR010074,Campaign Intuitive optimal installation,In-App,Student,4745207,3132955.06,996258,49286,3681,2022-08-20,2022-10-21,Active
CAM01504,PR017713,Campaign Multi-layered object-oriented ,In-App,Student,2223610,1149603.52,192508,45839,4058,2024-10-10,2024-12-27,Paused
CAM01505,PR003355,Campaign Object-based secondary circuit,Push Notification,Luxury Shopper,907265,644094.77,349301,45394,2118,2023-03-03,2023-04-15,Active
CAM01506,PR019326,Campaign Versatile mobile info-mediarie,In-App,Seasonal Buyer,3466538,2138188.56,756453,10910,4494,2022-03-31,2022-04-12,Completed
CAM01507,PR006363,Campaign Robust intermediate website,Push Notification,Brand Loyalist,4495117,2552651.27,163026,32235,2061,2024-03-29,2024-04-17,Completed
CAM01508,PR008086,Campaign Versatile content-based data-w,SMS,Seasonal Buyer,4756736,3367937.63,890477,49559,4682,2022-02-23,2022-04-27,Completed
CAM01509,PR015590,Campaign Universal cohesive protocol,Push Notification,Frequent Buyer,2651643,2181643.22,542757,48537,4320,2023-03-30,2023-06-04,Paused
CAM01510,PR009859,Campaign Secured executive encoding,SMS,Fashion Enthusiast,458412,228537.27,272106,33852,4532,2023-04-19,2023-06-21,Completed
CAM01511,PR016264,Campaign Multi-channeled 3rdgeneration ,Push Notification,Impulse Buyer,2994715,1700878.6,32473,35588,1745,2024-04-25,2024-07-18,Completed
CAM01512,PR018216,Campaign Expanded optimizing core,SMS,Fashion Enthusiast,3389855,2232629.91,921182,23443,1537,2024-08-29,2024-11-27,Active
CAM01513,PR010721,Campaign Synchronized incremental initi,WhatsApp,Working Professional,871984,425062.76,663737,29159,3546,2024-03-11,2024-05-08,Active
CAM01514,PR000572,Campaign Proactive client-server task-f,SMS,Family Shopper,3072157,1771491.7,177262,42191,957,2023-08-17,2023-10-24,Active
CAM01515,PR012911,Campaign Compatible modular system engi,Email,Fashion Enthusiast,3094140,1825990.77,655848,31214,313,2023-12-17,2024-01-19,Active
CAM01516,PR007284,Campaign Re-contextualized hybrid frame,Email,Family Shopper,590864,424795.52,969125,30884,4531,2022-10-06,2022-10-16,Completed
CAM01517,PR004731,Campaign Multi-channeled actuating mode,WhatsApp,Brand Loyalist,4651984,3512722.61,944861,13989,1173,2024-03-08,2024-05-20,Completed
CAM01518,PR017331,Campaign Customer-focused system-worthy,WhatsApp,Brand Loyalist,1487184,1161589.15,78444,38293,1491,2022-09-09,2022-11-23,Completed
CAM01519,PR006909,Campaign Organized foreground synergy,In-App,Luxury Shopper,4013527,3844776.9,830935,2391,3971,2024-06-12,2024-09-08,Active
CAM01520,PR008861,Campaign Balanced context-sensitive Gra,In-App,Budget Shopper,149046,135558.03,650625,26320,3344,2023-06-27,2023-09-17,Paused
CAM01521,PR004449,Campaign Compatible asymmetric protocol,WhatsApp,Brand Loyalist,2069145,1688247.42,429398,23379,2510,2024-07-27,2024-10-15,Completed
CAM01522,PR011506,Campaign Ergonomic needs-based open arc,WhatsApp,Family Shopper,4370971,4133200.01,966218,17387,1445,2024-11-29,2024-12-17,Active
CAM01523,PR011197,Campaign Persevering context-sensitive ,In-App,Working Professional,4146564,3498598.51,882005,13090,131,2023-12-15,2024-01-28,Active
CAM01524,PR000047,Campaign Sharable 4thgeneration success,Push Notification,Brand Loyalist,4811807,4581206.36,675027,45187,2081,2023-07-26,2023-08-07,Completed
CAM01525,PR016731,Campaign Persevering full-range impleme,In-App,Fashion Enthusiast,2938955,1455339.8,692253,4439,1643,2022-11-06,2022-11-19,Active
CAM01526,PR017845,Campaign Cross-group cohesive encryptio,SMS,Student,1000599,705569.7,329977,39461,2060,2023-12-29,2024-03-18,Completed
CAM01527,PR008281,Campaign Inverse regional interface,Email,Working Professional,1391299,1198767.73,927935,42635,274,2024-11-26,2025-01-03,Completed
CAM01528,PR019370,Campaign Mandatory next generation syst,Email,Frequent Buyer,1686609,1582899.39,421955,26758,3686,2024-08-26,2024-11-17,Completed
CAM01529,PR014213,Campaign Future-proofed bottom-line ope,SMS,Family Shopper,2190445,1072100.59,573711,49287,4796,2022-11-17,2023-01-17,Completed
CAM01530,PR012529,Campaign Polarized hybrid concept,In-App,Fashion Enthusiast,411754,261438.16,471431,15410,320,2024-12-04,2025-01-09,Completed
CAM01531,PR013285,Campaign Ameliorated background service,In-App,Seasonal Buyer,4195964,1946287.79,856226,1484,928,2022-05-25,2022-06-07,Active
CAM01532,PR000800,Campaign Persistent cohesive complexity,Push Notification,Family Shopper,2716021,2066065.97,672943,11169,2692,2023-10-23,2023-12-02,Completed
CAM01533,PR001953,Campaign Object-based composite hardwar,Email,Luxury Shopper,948714,590387.14,261386,26228,1531,2022-01-21,2022-03-15,Paused
CAM01534,PR007553,Campaign Inverse foreground utilization,Email,Family Shopper,111591,61556.87,24799,12407,800,2024-01-02,2024-03-09,Active
CAM01535,PR005339,Campaign User-centric heuristic initiat,WhatsApp,Luxury Shopper,3095430,1663616.38,508195,48755,2299,2024-09-29,2024-12-06,Completed
CAM01536,PR009524,Campaign Business-focused zero toleranc,In-App,Family Shopper,585658,319886.31,544196,17985,2225,2024-12-25,2025-03-25,Active
CAM01537,PR017269,Campaign Re-engineered local migration,Email,Family Shopper,4660372,2910546.1,99560,36384,757,2022-02-01,2022-02-16,Paused
CAM01538,PR001743,Campaign Grass-roots disintermediate wo,Email,Budget Shopper,470058,222774.95,503221,36762,4604,2023-07-07,2023-09-15,Completed
CAM01539,PR009147,Campaign Optional motivating emulation,Email,Frequent Buyer,2858543,1738764.66,636811,23644,608,2022-03-18,2022-05-05,Active
CAM01540,PR000149,Campaign Switchable heuristic superstru,Email,Working Professional,344760,155860.41,510196,35195,3455,2022-09-02,2022-10-21,Active
CAM01541,PR003454,Campaign Function-based modular website,WhatsApp,Working Professional,3511227,3344640.7,184273,22929,1389,2023-08-12,2023-10-10,Active
CAM01542,PR007710,Campaign Multi-channeled interactive da,Push Notification,Frequent Buyer,482925,315882.4,924306,26221,1964,2024-04-24,2024-07-04,Completed
