product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams
P00931,Lee Joggers White,Bottoms,Joggers,Lee,Olive,XL,minimalist,Summer,4213,5167.64,2192.55,2023-01-06,True,SUP0276,1419
P00932,All About You Compression Tights Red,Activewear,Compression Tights,All About You,Cream,Free Size,luxury,Festive,1034,1523.5,366.98,2021-07-18,True,SUP0274,1727
P00933,Cover Story Trousers Cream,Bottoms,Trousers,Cover Story,White,XL,casual,Summer,507,582.25,216.49,2021-12-10,True,SUP0199,165
P00934,Marks & Spencer Belt Teal,Accessories,Belt,Marks & Spencer,Navy,XL,party,Winter,1671,2440.71,840.16,2020-06-19,True,SUP0209,171
P00935,LIFE Bra Pink,Innerwear,Bra,LIFE,Beige,XL,party,Festive,516,753.04,308.34,2021-09-18,True,SUP0268,912
P00936,Forever 21 Socks Pink,Innerwear,Socks,Forever 21,White,XXL,luxury,All Season,668,776.98,254.46,2022-05-05,False,SUP0025,1307
P00937,Nike Bra Mustard,Innerwear,Bra,Nike,Teal,Free Size,sporty,Summer,366,500.39,184.29,2020-05-27,True,SUP0043,902
P00938,Pepe Jeans Dupatta Brown,Ethnic Wear,Dupatta,Pepe Jeans,Grey,Free Size,formal,Winter,2864,3528.71,1325.01,2021-01-24,True,SUP0140,1686
P00939,Zara Sports Shoes Orange,Footwear,Sports Shoes,Zara,Cream,XXL,sporty,Summer,4102,5688.08,1835.21,2022-05-05,True,SUP0024,1595
P00940,Numero Uno Sports Bra White,Activewear,Sports Bra,Numero Uno,Mustard,S,streetwear,Monsoon,695,914.52,347.4,2020-01-21,True,SUP0265,1925
P00941,Zara Gym Vest Blue,Activewear,Gym Vest,Zara,Orange,XL,office,All Season,1445,1774.17,815.18,2023-08-31,True,SUP0186,121
P00942,Nike Compression Tights Mustard,Activewear,Compression Tights,Nike,Beige,XL,sporty,Winter,2252,2661.6,969.16,2021-06-15,True,SUP0033,1972
P00943,Uniqlo Dhoti Purple,Ethnic Wear,Dhoti,Uniqlo,Yellow,Free Size,bohemian,All Season,2790,3410.29,1389.29,2024-03-27,True,SUP0172,468
P00944,Aurelia Heels Pink,Footwear,Heels,Aurelia,White,XXL,luxury,All Season,3840,4895.08,1946.62,2020-05-01,True,SUP0227,645
P00945,Mamaearth Puffer Jacket Pink,Outerwear,Puffer Jacket,Mamaearth,Green,S,casual,Summer,12584,16564.4,6230.88,2020-05-04,True,SUP0021,1613
P00946,Dressberry Gym Vest Beige,Activewear,Gym Vest,Dressberry,Mustard,XS,sporty,All Season,2840,4230.11,1333.19,2021-04-13,True,SUP0147,481
P00947,Adidas Polo Blue,Tops,Polo,Adidas,Green,XS,ethnic,Summer,4265,5801.89,2293.67,2024-02-04,True,SUP0393,1055
P00948,The Souled Store Mini Dress Coral,Dresses,Mini Dress,The Souled Store,Grey,XXL,streetwear,Summer,7289,9069.1,3938.71,2020-11-26,True,SUP0213,1171
P00949,Aurelia Dhoti Orange,Ethnic Wear,Dhoti,Aurelia,Grey,S,ethnic,Winter,1317,1731.34,573.93,2023-06-20,True,SUP0176,1994
P00950,Dressberry Wallet Yellow,Accessories,Wallet,Dressberry,Orange,M,ethnic,All Season,5852,7023.26,2341.32,2021-09-10,True,SUP0055,848
P00951,Aurelia Coat Blue,Outerwear,Coat,Aurelia,Maroon,XL,bohemian,All Season,2059,3085.87,1146.94,2024-05-28,True,SUP0071,195
P00952,W Belt Cream,Accessories,Belt,W,White,XL,sporty,Summer,920,1028.47,327.94,2020-03-06,True,SUP0117,605
P00953,Mango Boxers Mustard,Innerwear,Boxers,Mango,Olive,L,streetwear,Summer,544,684.71,301.51,2022-05-03,False,SUP0249,501
P00954,All About You Sunglasses Coral,Accessories,Sunglasses,All About You,White,XS,party,All Season,3635,4214.35,2091.31,2021-12-05,True,SUP0198,1500
P00955,Zara Hoodie Navy,Tops,Hoodie,Zara,Maroon,XXL,formal,Festive,3854,4273.53,1771.83,2023-01-22,True,SUP0092,1776
P00956,Puma Leggings Green,Bottoms,Leggings,Puma,Red,L,sporty,All Season,4937,5866.98,2128.49,2022-02-14,True,SUP0219,323
P00957,LIFE Jeans Mint,Bottoms,Jeans,LIFE,Mint,XL,bohemian,Festive,4443,6292.78,2618.02,2020-01-15,True,SUP0359,951
P00958,The Souled Store Lehenga Red,Dresses,Lehenga,The Souled Store,Pink,M,ethnic,Summer,6798,9183.3,3978.04,2021-02-09,True,SUP0371,859
P00959,Only Salwar Suit Mustard,Dresses,Salwar Suit,Only,Beige,XXL,casual,All Season,10506,13901.15,6182.31,2024-03-12,False,SUP0309,133
P00960,Koovs Bra Blue,Innerwear,Bra,Koovs,Yellow,S,formal,Monsoon,782,1167.62,372.46,2021-12-02,True,SUP0356,567
P00961,Pepe Jeans Lehenga Grey,Dresses,Lehenga,Pepe Jeans,Beige,XXL,luxury,Monsoon,7920,9741.21,2968.35,2021-02-04,True,SUP0180,1312
P00962,Here&Now Socks Brown,Innerwear,Socks,Here&Now,Green,M,luxury,Summer,528,778.43,191.18,2020-07-09,True,SUP0023,125
P00963,Jack & Jones Denim Jacket Teal,Outerwear,Denim Jacket,Jack & Jones,Red,M,minimalist,Festive,4714,5723.38,2155.68,2020-02-09,True,SUP0300,883
P00964,Adidas Running Shoes Beige,Activewear,Running Shoes,Adidas,Red,M,minimalist,Summer,752,867.05,305.16,2022-10-01,True,SUP0195,1034
P00965,Cover Story Jeans Mint,Bottoms,Jeans,Cover Story,Purple,Free Size,luxury,All Season,3229,3993.52,1301.24,2022-06-29,True,SUP0201,615
P00966,Wrangler Shorts Green,Bottoms,Shorts,Wrangler,Teal,XL,office,All Season,3536,5118.88,1722.09,2024-01-13,True,SUP0139,1470
P00967,The Souled Store Puffer Jacket Grey,Outerwear,Puffer Jacket,The Souled Store,Mustard,Free Size,luxury,Monsoon,4533,6072.26,2383.01,2023-08-04,True,SUP0383,1945
P00968,Blackberrys Sneakers Olive,Footwear,Sneakers,Blackberrys,Coral,Free Size,office,Monsoon,5918,6929.65,3406.75,2020-10-26,True,SUP0233,1768
P00969,Roadster Track Pants Green,Activewear,Track Pants,Roadster,Teal,S,ethnic,Winter,4871,6840.81,2895.74,2024-04-20,True,SUP0058,1451
P00970,Calvin Klein Shorts Teal,Bottoms,Shorts,Calvin Klein,Mint,Free Size,party,Monsoon,319,376.91,127.69,2020-10-03,True,SUP0223,1063
P00971,Nykaa Fashion Cap Brown,Accessories,Cap,Nykaa Fashion,Mustard,XS,formal,All Season,3444,4578.34,1467.2,2021-02-02,True,SUP0142,743
P00972,FabIndia Track Pants Navy,Activewear,Track Pants,FabIndia,Black,M,ethnic,Monsoon,3023,3570.92,1756.56,2023-08-17,True,SUP0007,149
P00973,Marks & Spencer Handbag Red,Accessories,Handbag,Marks & Spencer,Purple,XL,casual,All Season,2532,3627.37,998.24,2021-09-24,True,SUP0173,931
P00974,LIFE Polo Maroon,Tops,Polo,LIFE,Yellow,XXL,casual,Winter,3921,4838.45,1488.8,2024-05-27,True,SUP0389,299
P00975,Louis Philippe Denim Jacket Cream,Outerwear,Denim Jacket,Louis Philippe,Blue,XL,bohemian,Winter,5620,6946.62,3300.92,2022-03-20,True,SUP0184,274
P00976,AND Gym Vest Yellow,Activewear,Gym Vest,AND,Blue,S,party,Festive,4048,5144.86,2312.81,2020-01-28,True,SUP0019,235
P00977,Arrow Leggings Red,Bottoms,Leggings,Arrow,Orange,M,party,Winter,574,684.24,250.35,2023-08-10,True,SUP0298,1172
P00978,Allen Solly Salwar Suit Purple,Dresses,Salwar Suit,Allen Solly,Red,XXL,formal,Winter,3118,4272.26,1444.96,2020-10-20,True,SUP0243,468
P00979,U.S. Polo Evening Gown Cream,Dresses,Evening Gown,U.S. Polo,Navy,XS,luxury,Winter,8304,10053.73,4756.05,2022-05-04,True,SUP0243,359
P00980,Louis Philippe Kurti Black,Tops,Kurti,Louis Philippe,Mint,XL,office,Monsoon,4355,5481.78,2393.46,2020-12-21,True,SUP0271,1711
P00981,Bewakoof Palazzo Green,Bottoms,Palazzo,Bewakoof,Grey,L,casual,Summer,3450,4460.4,1511.7,2021-05-21,True,SUP0067,1000
P00982,AND Running Shoes Coral,Activewear,Running Shoes,AND,Purple,L,bohemian,Winter,1095,1551.28,493.22,2020-09-21,True,SUP0086,746
P00983,Spykar Sports Bra Orange,Activewear,Sports Bra,Spykar,Mustard,XL,casual,Monsoon,2259,3311.31,1227.49,2020-04-25,False,SUP0361,743
P00984,Van Heusen Salwar Suit Yellow,Dresses,Salwar Suit,Van Heusen,Purple,L,casual,Winter,3035,3778.97,1792.27,2021-01-02,True,SUP0180,1113
P00985,Calvin Klein Dhoti Black,Ethnic Wear,Dhoti,Calvin Klein,Mint,S,streetwear,Summer,4862,5520.07,2007.87,2022-03-15,True,SUP0241,1157
P00986,Marks & Spencer Running Shoes Red,Activewear,Running Shoes,Marks & Spencer,Black,L,sporty,Summer,3460,4365.36,1689.76,2020-01-29,True,SUP0026,1024
P00987,AND Salwar Suit Yellow,Dresses,Salwar Suit,AND,Orange,L,bohemian,Monsoon,8296,10237.9,4929.76,2020-01-15,False,SUP0033,1869
P00988,Louis Philippe Briefs Orange,Innerwear,Briefs,Louis Philippe,Orange,M,sporty,All Season,487,582.82,226.02,2020-03-08,True,SUP0129,453
P00989,LIFE Coat Mustard,Outerwear,Coat,LIFE,Purple,Free Size,minimalist,Festive,12646,17420.38,4842.54,2024-03-06,True,SUP0222,1560
P00990,Here&Now Scarf Mint,Accessories,Scarf,Here&Now,Purple,L,ethnic,Monsoon,1413,1577.4,806.61,2024-04-18,True,SUP0294,1808
P00991,Global Desi Coat Blue,Outerwear,Coat,Global Desi,Coral,S,streetwear,Monsoon,3066,3956.1,1811.06,2023-02-23,True,SUP0278,450
P00992,Reebok Scarf Green,Accessories,Scarf,Reebok,Mustard,S,sporty,All Season,1016,1420.19,427.82,2020-12-12,True,SUP0001,1907
P00993,Dressberry Boxers Mustard,Innerwear,Boxers,Dressberry,White,M,luxury,Summer,391,445.76,229.01,2021-11-16,True,SUP0194,333
P00994,Nike Sherwani Brown,Ethnic Wear,Sherwani,Nike,Mint,XL,casual,Monsoon,668,915.85,334.29,2022-07-04,True,SUP0158,1504
P00995,Marks & Spencer Bra White,Innerwear,Bra,Marks & Spencer,Orange,L,streetwear,Summer,602,888.1,242.09,2022-09-05,True,SUP0130,1553
P00996,Peter England Casual Dress Teal,Dresses,Casual Dress,Peter England,Yellow,Free Size,bohemian,All Season,5279,6127.03,2555.74,2022-04-14,True,SUP0399,486
P00997,Uniqlo T-Shirt Beige,Tops,T-Shirt,Uniqlo,Purple,S,casual,Festive,1986,2658.15,1111.86,2020-05-26,True,SUP0167,1269
P00998,Decathlon Blouse Yellow,Tops,Blouse,Decathlon,Black,XS,sporty,Festive,983,1416.78,403.18,2023-06-27,True,SUP0372,1514
P00999,Pepe Jeans Running Shoes Black,Activewear,Running Shoes,Pepe Jeans,Navy,XS,formal,Winter,1360,1663.97,642.73,2024-02-03,True,SUP0020,244
P01000,Puma Sports Bra Coral,Activewear,Sports Bra,Puma,Pink,S,streetwear,Summer,1179,1552.99,532.85,2024-01-07,False,SUP0054,958
P01001,Numero Uno Skirt Maroon,Bottoms,Skirt,Numero Uno,Grey,XL,luxury,Monsoon,1772,2001.22,774.07,2023-08-04,False,SUP0077,1000
P01002,True Blue Polo Pink,Tops,Polo,True Blue,Green,S,streetwear,Winter,273,401.0,116.73,2024-01-31,True,SUP0125,780
P01003,Blackberrys Shorts Red,Bottoms,Shorts,Blackberrys,Grey,XS,bohemian,All Season,1857,2241.99,1083.56,2020-04-24,True,SUP0224,1044
P01004,Spykar Cap Grey,Accessories,Cap,Spykar,Olive,XL,party,Winter,4546,6158.49,1972.37,2021-04-16,True,SUP0212,1167
P01005,Blackberrys Hoodie Blue,Tops,Hoodie,Blackberrys,Pink,S,casual,Summer,2210,2469.71,1171.94,2022-01-06,True,SUP0026,1817
P01006,Adidas Flats Mustard,Footwear,Flats,Adidas,Teal,L,bohemian,Monsoon,5522,7539.47,2266.19,2021-12-21,True,SUP0006,662
P01007,Decathlon Flats Green,Footwear,Flats,Decathlon,Maroon,L,minimalist,Festive,4012,4473.0,1677.64,2024-05-19,True,SUP0035,1791
P01008,Mango Crop Top Navy,Tops,Crop Top,Mango,Red,M,casual,All Season,3690,4236.14,1529.01,2024-03-15,True,SUP0390,1576
P01009,Mango Flats Black,Footwear,Flats,Mango,Blue,S,party,Summer,5680,7636.08,2606.45,2021-04-30,False,SUP0381,258
P01010,Here&Now Kurta Blue,Ethnic Wear,Kurta,Here&Now,Cream,XS,minimalist,Winter,2245,3032.97,864.33,2021-12-07,True,SUP0300,643
P01011,Aurelia Sherwani Maroon,Ethnic Wear,Sherwani,Aurelia,Black,M,ethnic,Summer,2685,3925.31,1147.22,2021-09-08,True,SUP0286,667
P01012,Wrangler Wallet Beige,Accessories,Wallet,Wrangler,Red,S,ethnic,Winter,7391,9727.93,4203.91,2021-07-31,True,SUP0029,1119
P01013,U.S. Polo Compression Tights Orange,Activewear,Compression Tights,U.S. Polo,Black,XS,streetwear,Winter,4385,5928.61,2003.31,2023-09-28,True,SUP0399,544
P01014,Bewakoof Casual Dress Mustard,Dresses,Casual Dress,Bewakoof,Purple,L,formal,All Season,786,1107.73,301.07,2020-06-01,True,SUP0092,1615
P01015,Jack & Jones Track Pants Mint,Activewear,Track Pants,Jack & Jones,Cream,XXL,sporty,Festive,926,1105.78,378.22,2022-11-22,True,SUP0215,1192
P01016,Pepe Jeans Hoodie Purple,Tops,Hoodie,Pepe Jeans,Coral,S,sporty,Festive,1377,1552.89,670.66,2020-10-29,True,SUP0215,716
P01017,The Souled Store Evening Gown Pink,Dresses,Evening Gown,The Souled Store,Navy,M,bohemian,All Season,9100,10413.35,3498.29,2023-02-21,True,SUP0249,455
P01018,Myntra Crop Top Blue,Tops,Crop Top,Myntra,Blue,L,minimalist,Summer,2519,2977.47,1132.4,2023-12-08,True,SUP0250,1292
P01019,Lee Dupatta Red,Ethnic Wear,Dupatta,Lee,Black,XS,minimalist,Winter,4651,6143.56,1906.61,2020-09-12,True,SUP0087,1005
P01020,Decathlon Sandals Mustard,Footwear,Sandals,Decathlon,Olive,XL,casual,All Season,1482,2047.6,547.02,2020-02-05,True,SUP0168,881
P01021,Adidas Coat Pink,Outerwear,Coat,Adidas,Blue,M,party,All Season,8014,9536.72,3922.93,2020-12-24,True,SUP0360,757
P01022,Numero Uno Gym Vest Grey,Activewear,Gym Vest,Numero Uno,White,Free Size,office,Festive,1150,1303.52,610.99,2023-02-27,True,SUP0194,1103
P01023,U.S. Polo Dupatta Orange,Ethnic Wear,Dupatta,U.S. Polo,Maroon,Free Size,office,Festive,1524,1787.35,856.96,2022-03-22,True,SUP0088,1327
P01024,Numero Uno Jeans Grey,Bottoms,Jeans,Numero Uno,Pink,S,luxury,Festive,2404,2926.36,1225.64,2023-07-28,False,SUP0378,1002
P01025,Libas Sherwani Coral,Ethnic Wear,Sherwani,Libas,White,L,party,Monsoon,661,971.79,315.93,2021-06-03,True,SUP0078,378
P01026,H&M Crop Top Beige,Tops,Crop Top,H&M,Coral,M,sporty,Summer,1282,1751.19,546.89,2021-08-18,True,SUP0362,811
P01027,Tommy Hilfiger Sherwani Cream,Ethnic Wear,Sherwani,Tommy Hilfiger,Black,Free Size,office,Winter,1621,2022.42,633.71,2020-11-22,True,SUP0018,393
P01028,Arrow Sneakers Grey,Footwear,Sneakers,Arrow,Green,S,formal,Monsoon,1350,1552.26,538.13,2023-07-05,False,SUP0346,1966
P01029,Pepe Jeans Casual Dress Brown,Dresses,Casual Dress,Pepe Jeans,Mustard,XS,ethnic,Monsoon,1966,2746.07,859.64,2021-08-24,True,SUP0284,1639
P01030,Kazo Crop Top Beige,Tops,Crop Top,Kazo,Mustard,S,bohemian,All Season,2958,4382.27,1694.51,2020-07-02,True,SUP0095,771
P01031,Peter England Saree Green,Dresses,Saree,Peter England,Pink,XL,party,Monsoon,3710,4286.31,1731.98,2021-06-19,True,SUP0356,1186
P01032,Mamaearth Lehenga Navy,Dresses,Lehenga,Mamaearth,Maroon,XXL,party,Monsoon,11485,15366.55,4692.68,2021-10-03,True,SUP0236,627
P01033,AND Gym Vest Maroon,Activewear,Gym Vest,AND,Olive,S,minimalist,Monsoon,3264,4329.1,1418.9,2021-12-19,False,SUP0177,1010
P01034,Blackberrys Maxi Dress Yellow,Dresses,Maxi Dress,Blackberrys,Olive,M,ethnic,Festive,8421,10106.67,4712.25,2023-04-03,True,SUP0011,202
P01035,Mamaearth Handbag Maroon,Accessories,Handbag,Mamaearth,Pink,M,minimalist,Winter,332,468.15,134.87,2020-10-30,True,SUP0087,1623
P01036,LIFE Boxers Maroon,Innerwear,Boxers,LIFE,Coral,Free Size,luxury,Summer,768,875.55,352.85,2024-01-28,True,SUP0177,1693
P01037,Decathlon Blazer Red,Outerwear,Blazer,Decathlon,Purple,L,streetwear,All Season,11819,13154.17,6502.92,2021-03-10,True,SUP0135,1179
P01038,Roadster Maxi Dress Brown,Dresses,Maxi Dress,Roadster,Green,Free Size,formal,Monsoon,7640,10657.26,3782.83,2023-01-08,True,SUP0242,557
P01039,Van Heusen Joggers Brown,Bottoms,Joggers,Van Heusen,Black,L,office,Winter,3742,5027.57,2201.04,2023-08-27,True,SUP0219,1865
P01040,Reebok Boxers White,Innerwear,Boxers,Reebok,White,M,streetwear,All Season,425,533.75,192.29,2024-05-16,True,SUP0006,483
P01041,Blackberrys Sweatshirt Cream,Tops,Sweatshirt,Blackberrys,Pink,XL,bohemian,Festive,1147,1421.87,641.01,2022-03-11,True,SUP0068,476
P01042,Reebok Evening Gown Beige,Dresses,Evening Gown,Reebok,Green,Free Size,casual,Festive,3822,5391.5,1921.98,2023-04-03,True,SUP0055,1236
P01043,Aurelia Sports Shoes Cream,Footwear,Sports Shoes,Aurelia,Red,L,bohemian,Monsoon,3153,4676.9,1794.77,2020-07-11,True,SUP0282,664
P01044,Myntra Maxi Dress Red,Dresses,Maxi Dress,Myntra,Coral,Free Size,luxury,All Season,10435,11646.88,6011.33,2020-03-23,True,SUP0059,1104
P01045,Myntra Puffer Jacket Black,Outerwear,Puffer Jacket,Myntra,Coral,S,minimalist,Summer,14265,17877.71,5106.86,2023-01-11,True,SUP0307,550
P01046,Only Sherwani Black,Ethnic Wear,Sherwani,Only,Blue,XXL,casual,All Season,4656,5721.81,2647.58,2022-05-14,True,SUP0153,1520
P01047,Mamaearth Shorts Cream,Bottoms,Shorts,Mamaearth,Black,M,streetwear,Festive,4939,6985.68,2845.35,2021-04-01,True,SUP0243,1798
P01048,Louis Philippe Socks Brown,Innerwear,Socks,Louis Philippe,Purple,XXL,party,Summer,447,623.1,238.8,2020-01-16,True,SUP0269,1326
P01049,Here&Now Mini Dress Green,Dresses,Mini Dress,Here&Now,Coral,M,formal,Monsoon,5076,7605.4,1828.14,2021-06-16,True,SUP0102,1295
P01050,Myntra Salwar Suit Maroon,Dresses,Salwar Suit,Myntra,Mint,XL,office,Winter,11289,16588.57,6467.11,2024-01-12,True,SUP0237,732
P01051,Mamaearth Socks Coral,Innerwear,Socks,Mamaearth,Grey,Free Size,luxury,Winter,748,858.48,299.32,2020-01-14,True,SUP0141,1880
P01052,Blackberrys Bra Green,Innerwear,Bra,Blackberrys,Brown,S,minimalist,Festive,603,781.74,231.32,2021-01-26,False,SUP0208,151
P01053,True Blue Casual Dress Mustard,Dresses,Casual Dress,True Blue,Teal,XL,bohemian,Summer,6757,9442.89,3186.19,2024-03-07,True,SUP0316,200
P01054,Aurelia Belt Maroon,Accessories,Belt,Aurelia,Purple,Free Size,bohemian,Monsoon,1748,2325.18,976.51,2023-10-13,False,SUP0051,1703
P01055,True Blue Wallet Mustard,Accessories,Wallet,True Blue,Purple,XXL,streetwear,Winter,3670,5262.8,1566.88,2020-06-19,True,SUP0158,1310
P01056,Peter England Leggings Coral,Bottoms,Leggings,Peter England,Maroon,XS,formal,Monsoon,3159,4224.78,1510.63,2021-05-30,True,SUP0009,1860
P01057,Global Desi Shorts Red,Bottoms,Shorts,Global Desi,Pink,XS,sporty,Festive,4822,5525.39,2570.28,2024-04-16,True,SUP0248,1302
P01058,Decathlon Scarf Mint,Accessories,Scarf,Decathlon,Red,XL,streetwear,Winter,4102,5042.16,1768.79,2023-01-18,True,SUP0339,751
P01059,Allen Solly Bra Olive,Innerwear,Bra,Allen Solly,Green,L,minimalist,Festive,243,276.54,86.91,2020-11-01,True,SUP0082,1505
P01060,FabIndia Sweatshirt Orange,Tops,Sweatshirt,FabIndia,White,XL,bohemian,All Season,2945,3641.46,1241.74,2021-04-15,True,SUP0295,1267
P01061,Vero Moda Wallet Beige,Accessories,Wallet,Vero Moda,Navy,XL,party,Winter,2818,3566.29,1484.13,2023-11-01,True,SUP0142,1541
P01062,Marks & Spencer Coat Brown,Outerwear,Coat,Marks & Spencer,Black,XXL,streetwear,Monsoon,10353,13956.95,5774.9,2021-05-12,True,SUP0308,426
P01063,U.S. Polo Scarf Brown,Accessories,Scarf,U.S. Polo,Mustard,XS,formal,Summer,5923,8821.61,3500.73,2020-01-31,True,SUP0267,576
P01064,Marks & Spencer Sports Bra Mint,Activewear,Sports Bra,Marks & Spencer,Grey,M,luxury,Monsoon,2080,3057.69,886.97,2022-08-08,True,SUP0033,1117
P01065,Here&Now Bra Green,Innerwear,Bra,Here&Now,Beige,S,office,All Season,140,202.76,53.8,2022-07-14,True,SUP0107,1896
P01066,U.S. Polo Windbreaker Purple,Outerwear,Windbreaker,U.S. Polo,Green,M,office,Winter,7458,8917.5,3546.83,2022-10-06,True,SUP0131,1177
P01067,W Kurta Blue,Ethnic Wear,Kurta,W,Brown,Free Size,minimalist,Festive,3471,3853.19,1937.21,2023-01-08,True,SUP0116,1802
P01068,Mango Oxford Cream,Footwear,Oxford,Mango,Red,XS,streetwear,All Season,4127,5204.33,2421.57,2023-07-30,True,SUP0382,1215
P01069,Levis Denim Jacket White,Outerwear,Denim Jacket,Levis,Yellow,XL,streetwear,Festive,6575,9368.42,2507.93,2020-02-28,True,SUP0387,1831
P01070,Reebok Compression Tights Navy,Activewear,Compression Tights,Reebok,White,L,office,Monsoon,4644,5209.56,2222.37,2020-10-11,True,SUP0023,1904
P01071,LIFE Dupatta Brown,Ethnic Wear,Dupatta,LIFE,Cream,M,casual,Festive,1858,2362.04,655.63,2021-12-15,True,SUP0233,1645
P01072,LIFE Crop Top Orange,Tops,Crop Top,LIFE,Blue,XS,streetwear,All Season,3906,4360.36,2208.34,2022-01-26,True,SUP0059,1499
P01073,Decathlon Scarf Navy,Accessories,Scarf,Decathlon,Orange,L,formal,Festive,933,1344.63,485.1,2021-08-08,True,SUP0120,553
P01074,Pepe Jeans Belt Beige,Accessories,Belt,Pepe Jeans,Purple,L,streetwear,Winter,7012,9078.11,2773.81,2020-08-29,True,SUP0236,1539
P01075,Uniqlo Briefs Beige,Innerwear,Briefs,Uniqlo,Cream,L,casual,Winter,278,355.36,165.35,2021-10-14,False,SUP0154,560
P01076,Pepe Jeans Socks Black,Innerwear,Socks,Pepe Jeans,Teal,Free Size,formal,Festive,246,273.59,90.8,2020-03-05,True,SUP0158,278
P01077,U.S. Polo Thermal Innerwear Beige,Innerwear,Thermal Innerwear,U.S. Polo,Black,S,luxury,Festive,408,489.79,197.75,2020-04-03,True,SUP0033,1486
P01078,LIFE Coat Green,Outerwear,Coat,LIFE,Teal,XL,casual,All Season,13805,17897.61,5081.86,2021-09-21,True,SUP0157,1838
P01079,AND Cap White,Accessories,Cap,AND,Blue,XXL,minimalist,All Season,3314,3884.34,1408.94,2021-02-27,True,SUP0053,562
P01080,Kazo Kurta Purple,Ethnic Wear,Kurta,Kazo,Brown,L,luxury,Monsoon,1972,2208.19,925.21,2020-08-23,False,SUP0315,766
P01081,Vero Moda Track Pants Blue,Activewear,Track Pants,Vero Moda,Mustard,XXL,sporty,Summer,2388,2836.02,916.93,2021-11-13,True,SUP0082,136
P01082,Peter England Sherwani Orange,Ethnic Wear,Sherwani,Peter England,Olive,S,streetwear,Summer,663,983.55,266.07,2023-10-06,True,SUP0216,1411
P01083,Mamaearth Watch Green,Accessories,Watch,Mamaearth,Pink,XL,sporty,Monsoon,7908,11550.99,3852.8,2023-07-08,False,SUP0397,1919
P01084,Koovs Gym Vest Beige,Activewear,Gym Vest,Koovs,Maroon,S,party,Monsoon,4348,6190.01,1575.12,2021-10-19,True,SUP0332,239
P01085,Uniqlo Briefs Pink,Innerwear,Briefs,Uniqlo,Mustard,Free Size,sporty,Festive,679,799.26,385.72,2021-04-07,True,SUP0070,561
P01086,Peter England Blazer Mint,Outerwear,Blazer,Peter England,Blue,M,party,All Season,4024,5605.29,1545.08,2023-07-21,True,SUP0172,465
P01087,AND Shirt Blue,Tops,Shirt,AND,Teal,M,luxury,Winter,2840,3975.95,1310.85,2022-07-20,True,SUP0199,1985
P01088,Marks & Spencer Dupatta Olive,Ethnic Wear,Dupatta,Marks & Spencer,Blue,Free Size,party,Winter,385,462.47,135.31,2021-07-01,True,SUP0009,1683
P01089,Marks & Spencer Briefs Pink,Innerwear,Briefs,Marks & Spencer,Beige,M,sporty,Monsoon,565,834.78,337.13,2020-02-05,False,SUP0194,177
P01090,Biba Puffer Jacket Coral,Outerwear,Puffer Jacket,Biba,Orange,XL,casual,All Season,6214,7570.31,2799.62,2023-04-29,True,SUP0073,1308
P01091,W Churidar Orange,Ethnic Wear,Churidar,W,Black,XXL,formal,All Season,2118,3101.13,1119.43,2024-04-20,True,SUP0108,1738
P01092,FabIndia Joggers Navy,Bottoms,Joggers,FabIndia,Yellow,XXL,party,Winter,4205,5605.22,2230.64,2022-09-20,True,SUP0068,1465
P01093,Puma Windbreaker Pink,Outerwear,Windbreaker,Puma,Navy,XS,casual,Winter,11714,15679.87,5882.31,2021-12-04,True,SUP0249,1861
P01094,The Souled Store Gym Vest Green,Activewear,Gym Vest,The Souled Store,Pink,XXL,bohemian,Monsoon,4581,6079.39,1967.82,2022-04-30,True,SUP0353,455
P01095,Libas Dhoti Yellow,Ethnic Wear,Dhoti,Libas,Pink,XXL,party,Monsoon,2627,3256.65,1401.97,2020-07-11,True,SUP0126,1853
